Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Theme
98,032640,KR7032640005,LG유플러스,KOSPI,,17410,3,0,0.0,17410,17570,17200,665461,11591939745,7483311660550,429828355,STK,기타
99,034220,KR7034220004,LG디스플레이,KOSPI,,14770,1,300,2.07,14600,14980,14510,4834005,71295275585,7385000000000,500000000,STK,기타
101,241560,KR7241560002,두산밥캣,KOSPI,,71800,1,800,1.13,71300,73300,71100,301658,21734554000,6882465467000,95856065,STK,기타
102,052690,KR7052690005,한전기술,KOSPI,,179100,1,100,0.06,181500,185900,178500,200134,36238689450,6845202000000,38220000,STK,기타
103,078930,KR7078930005,GS,KOSPI,,70800,2,-200,-0.28,71000,71500,69800,166409,11741074250,6578408762400,92915378,STK,기타
104,064400,KR7064400005,LG씨엔에스,KOSPI,,67000,1,1800,2.76,65700,67200,65400,478179,31793806850,6491358516000,96885948,STK,기타
105,128940,KR7128940004,한미약품,KOSPI,,504000,2,-25000,-4.73,529000,529000,501000,123143,62443651000,6456739464000,12810991,STK,기타
106,062040,KR7062040001,산일전기,KOSPI,,205000,2,-500,-0.24,206000,207000,200500,361755,73605160250,6276249250000,30615850,STK,기타
107,029780,KR7029780004,삼성카드,KOSPI,,54000,2,-400,-0.74,54300,54900,53600,70174,3809349500,6256380114000,115858891,STK,기타
108,001040,KR7001040005,CJ,KOSPI,,211000,3,0,0.0,212000,215500,208000,85353,18063891000,6156346578000,29176998,STK,기타
110,005385,KR7005381009,현대차우,KOSPI,,258500,1,8500,3.4,251000,259000,250500,81989,20898975250,6033638160000,23340960,STK,기타
111,454910,KR7454910001,두산로보틱스,KOSPI,,92600,2,-700,-0.75,93900,93900,92400,121487,11277019250,6002330148000,64819980,STK,기타
114,450080,KR7450080007,에코프로머티,KOSPI,,83200,1,6100,7.91,78700,84400,76600,4558343,371559796350,5870488332800,70558754,STK,기타
115,138930,KR7138930003,BNK금융지주,KOSPI,,18830,2,-360,-1.88,19120,19400,18690,964439,18317065840,5843458031390,310327033,STK,기타
116,175330,KR7175330000,JB금융지주,KOSPI,,30950,2,-350,-1.12,31300,31650,30800,298739,9289753800,5826448424800,188253584,STK,기타
117,021240,KR7021240007,코웨이,KOSPI,,81400,2,-1700,-2.05,83100,83900,80900,645573,52643873900,5760468476400,70767426,STK,기타
119,036570,KR7036570000,NC,KOSPI,,260000,2,-7500,-2.8,269000,270500,257000,157072,41055481000,5601445720000,21544022,STK,기타
120,010060,KR7010060002,OCI홀딩스,KOSPI,,298500,1,25500,9.34,273500,314500,270000,951942,279393460000,5573064252000,18670232,STK,기타
